location_name,value,method,filename
一村,"(149, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(149, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
世界之窗,"(157, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
南园,"(157, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
保税区,"(171, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(183, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(183, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
水库,"(183, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
保税区,"(185, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
保税区,"(186, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市民中心,"(211, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
中心区,"(213, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
中心区,"(215, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市民中心,"(216, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市民中心,"(218, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
西边,"(228, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
西边,"(230, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市中心,"(233, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市中心,"(235, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市中心,"(239, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
市中心,"(246, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(263, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(263, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(263, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(263, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(265, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
楼下,"(265, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(269, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
楼下,"(269, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(270, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(271, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
楼下,"(271, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(273, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(291, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(291, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(294, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
11号线,"(298, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(298, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(298, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(298, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
楼下,"(298, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
11号线,"(300, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(300, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(300, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
11号线,"(302, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(302, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(302, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(303, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(304, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
11号线,"(305, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(305, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(305, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(306, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
少年宫,"(306, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(306, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
少年宫,"(307, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(308, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
少年宫,"(308, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(309, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
1号线,"(310, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(310, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
机场,"(319, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
楼下,"(319, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
石湖,"(321, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
高峰,"(333, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
西南,"(341, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(391, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
3号线,"(392, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
4号线,"(392, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
新开,"(394, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(467, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(467, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(468, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(468, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
7号线,"(469, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(469, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(469, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
一村,"(473, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
建设,"(473, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
梅林一村,"(473, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
水库,"(473, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
渔民村,"(473, 0, 0)",patch,3_SZTUWWX_谭女士霍先生
