location_name,value,count,filename
四环,"[(652, 29, 30)]",1,3_SZTUWWX_谭女士霍先生
国贸大厦,"[(118, 29, 31)]",1,3_SZTUWWX_谭女士霍先生
坪山,"[(331, 6, 7)]",1,3_SZTUWWX_谭女士霍先生
天安,"[(115, 59, 60), (118, 5, 6)]",2,3_SZTUWWX_谭女士霍先生
天安大厦,"[(115, 37, 39), (118, 25, 27), (118, 46, 48)]",3,3_SZTUWWX_谭女士霍先生
宝安,"[(308, 16, 17), (311, 32, 33), (319, 3, 4), (320, 5, 6), (323, 5, 6), (330, 9, 10), (330, 18, 19), (331, 3, 4)]",8,3_SZTUWWX_谭女士霍先生
布吉,"[(63, 60, 61), (63, 62, 63), (63, 71, 72), (104, 7, 8), (105, 11, 12), (106, 1, 2), (106, 3, 4), (106, 22, 23), (111, 5, 6), (111, 8, 9), (361, 33, 34), (466, 6, 7), (466, 8, 9), (608, 13, 14), (694, 26, 27), (694, 44, 45), (695, 4, 5)]",17,3_SZTUWWX_谭女士霍先生
平湖,"[(115, 52, 53), (115, 57, 58), (118, 3, 4), (118, 11, 12), (118, 19, 20), (118, 42, 43), (152, 7, 8), (155, 12, 13), (171, 4, 5), (172, 8, 9), (172, 14, 15), (183, 10, 11), (187, 27, 28)]",13,3_SZTUWWX_谭女士霍先生
德行,"[(573, 35, 36)]",1,3_SZTUWWX_谭女士霍先生
怡翠,"[(63, 65, 66)]",1,3_SZTUWWX_谭女士霍先生
成都,"[(648, 17, 18), (649, 5, 6), (649, 9, 10), (651, 5, 6), (651, 21, 22), (653, 17, 18), (655, 7, 8), (656, 5, 6), (666, 5, 6), (667, 4, 5), (670, 15, 16), (674, 6, 7), (676, 3, 4), (681, 19, 20)]",14,3_SZTUWWX_谭女士霍先生
日本,"[(639, 17, 18)]",1,3_SZTUWWX_谭女士霍先生
木棉湾,"[(106, 13, 14)]",1,3_SZTUWWX_谭女士霍先生
梅岭,"[(77, 9, 10)]",1,3_SZTUWWX_谭女士霍先生
梅林,"[(56, 29, 30), (56, 40, 41), (63, 35, 36), (63, 44, 45), (63, 49, 50), (73, 11, 12), (73, 13, 14), (73, 17, 18), (73, 20, 21), (76, 14, 15), (76, 21, 22), (76, 25, 26), (76, 42, 43), (91, 8, 9), (96, 32, 33), (100, 10, 11), (103, 11, 12), (111, 1, 2), (207, 26, 27), (211, 16, 17), (211, 22, 23), (261, 27, 28), (264, 36, 37), (430, 11, 12), (430, 15, 16), (696, 4, 5), (696, 6, 7), (696, 9, 10), (696, 11, 12), (696, 33, 34), (698, 2, 3), (699, 3, 4), (700, 2, 3), (700, 14, 15), (700, 34, 35), (702, 57, 58), (704, 4, 5), (705, 6, 7), (706, 7, 8), (707, 18, 19)]",40,3_SZTUWWX_谭女士霍先生
梅林公园,"[(101, 6, 8), (207, 19, 21), (707, 41, 43)]",3,3_SZTUWWX_谭女士霍先生
梅林城,"[(430, 23, 24)]",1,3_SZTUWWX_谭女士霍先生
梅林村,"[(97, 4, 5)]",1,3_SZTUWWX_谭女士霍先生
梅林水库,"[(80, 5, 7), (95, 5, 7), (707, 27, 29)]",3,3_SZTUWWX_谭女士霍先生
沙河,"[(215, 1, 2), (219, 7, 8)]",2,3_SZTUWWX_谭女士霍先生
泥岗,"[(58, 13, 14), (59, 3, 4), (60, 3, 4), (63, 8, 9), (63, 21, 22), (126, 11, 12), (193, 19, 20), (202, 5, 6), (204, 13, 14)]",9,3_SZTUWWX_谭女士霍先生
泥岗村,"[(33, 15, 16), (33, 46, 47), (39, 14, 15), (119, 19, 20), (119, 26, 27), (127, 4, 5)]",6,3_SZTUWWX_谭女士霍先生
深南园博园,"[(224, 34, 36)]",1,3_SZTUWWX_谭女士霍先生
深南大道,"[(378, 13, 15)]",1,3_SZTUWWX_谭女士霍先生
深南路,"[(224, 32, 33), (376, 45, 46), (377, 19, 20), (377, 35, 36), (518, 13, 14), (519, 9, 10), (523, 18, 19), (523, 32, 33)]",8,3_SZTUWWX_谭女士霍先生
深圳,"[(2, 32, 33), (2, 64, 65), (9, 9, 10), (9, 14, 15), (25, 16, 17), (49, 9, 10), (115, 6, 7), (115, 49, 50), (116, 15, 16), (168, 10, 11), (178, 24, 25), (185, 8, 9), (202, 10, 11), (226, 5, 6), (273, 20, 21), (275, 14, 15), (278, 17, 18), (278, 40, 41), (281, 25, 26), (284, 52, 53), (293, 6, 7), (293, 7, 8), (297, 3, 4), (302, 48, 49), (334, 8, 9), (334, 19, 20), (345, 7, 8), (345, 30, 31), (346, 15, 16), (348, 11, 12), (349, 5, 6), (349, 9, 10), (349, 48, 49), (360, 7, 8), (375, 5, 6), (383, 4, 5), (389, 5, 6), (395, 53, 54), (395, 59, 60), (427, 18, 19), (455, 12, 13), (465, 3, 4), (466, 3, 4), (477, 17, 18), (485, 9, 10), (486, 7, 8), (500, 24, 25), (542, 11, 12), (557, 17, 18), (565, 33, 34), (569, 6, 7), (573, 15, 16), (573, 26, 27), (575, 13, 14), (587, 5, 6), (590, 11, 12), (598, 22, 23), (608, 5, 6), (656, 15, 16), (657, 14, 15), (660, 4, 5), (661, 14, 15), (662, 3, 4), (665, 20, 21), (672, 9, 10), (687, 7, 8)]",66,3_SZTUWWX_谭女士霍先生
深圳东站,"[(463, 14, 16), (463, 26, 28), (468, 6, 8)]",3,3_SZTUWWX_谭女士霍先生
深圳市,"[(284, 20, 21), (305, 13, 14), (334, 34, 35), (504, 46, 47)]",4,3_SZTUWWX_谭女士霍先生
清水河,"[(188, 16, 17), (191, 4, 5), (192, 3, 4), (193, 10, 11), (196, 1, 2), (198, 2, 3), (205, 27, 28), (209, 4, 5)]",8,3_SZTUWWX_谭女士霍先生
湖北,"[(463, 8, 9)]",1,3_SZTUWWX_谭女士霍先生
湖南,"[(679, 13, 14)]",1,3_SZTUWWX_谭女士霍先生
澳门,"[(469, 28, 29), (476, 1, 2)]",2,3_SZTUWWX_谭女士霍先生
石湖港,"[(472, 9, 10)]",1,3_SZTUWWX_谭女士霍先生
福田,"[(30, 24, 25), (147, 19, 20), (247, 35, 36), (312, 24, 25), (334, 28, 29), (342, 7, 8), (351, 40, 41), (400, 22, 23), (442, 5, 6), (442, 11, 12), (442, 13, 14), (443, 5, 6), (444, 4, 5), (444, 8, 9), (470, 19, 20), (471, 5, 6), (471, 13, 14), (472, 2, 3), (477, 1, 2), (477, 14, 15), (477, 21, 22), (594, 17, 18), (595, 7, 8), (598, 0, 1), (609, 10, 11)]",25,3_SZTUWWX_谭女士霍先生
福田保税区,"[(247, 21, 23), (247, 24, 26), (264, 1, 3)]",3,3_SZTUWWX_谭女士霍先生
福田区,"[(20, 8, 9), (73, 26, 27), (91, 6, 7), (91, 11, 12), (251, 24, 25), (306, 12, 13), (306, 58, 59), (311, 10, 11), (316, 24, 25), (351, 47, 48)]",10,3_SZTUWWX_谭女士霍先生
福田地铁站,"[(592, 4, 6)]",1,3_SZTUWWX_谭女士霍先生
红岭,"[(193, 20, 21), (202, 6, 7)]",2,3_SZTUWWX_谭女士霍先生
罗湖,"[(33, 3, 4), (33, 13, 14), (118, 36, 37), (118, 44, 45), (126, 26, 27), (172, 19, 20), (172, 25, 26), (173, 3, 4), (178, 6, 7), (189, 2, 3), (189, 8, 9), (193, 4, 5), (205, 12, 13), (205, 29, 30), (305, 47, 48), (309, 6, 7), (312, 21, 22), (315, 18, 19), (334, 26, 27), (342, 5, 6), (457, 5, 6), (457, 11, 12), (459, 22, 23), (460, 4, 5), (609, 9, 10)]",25,3_SZTUWWX_谭女士霍先生
罗湖区,"[(30, 11, 12), (35, 13, 14), (41, 26, 27), (305, 32, 33)]",4,3_SZTUWWX_谭女士霍先生
罗湖火车站,"[(177, 3, 5), (393, 13, 15), (457, 25, 27)]",3,3_SZTUWWX_谭女士霍先生
美国,"[(639, 33, 34)]",1,3_SZTUWWX_谭女士霍先生
老街,"[(459, 7, 8), (459, 9, 10)]",2,3_SZTUWWX_谭女士霍先生
苏联,"[(639, 38, 39)]",1,3_SZTUWWX_谭女士霍先生
荔枝公园,"[(126, 45, 47), (127, 6, 8)]",2,3_SZTUWWX_谭女士霍先生
莲花,"[(22, 3, 4), (37, 6, 7), (58, 15, 16), (75, 15, 16), (76, 4, 5), (442, 9, 10), (459, 5, 6), (472, 0, 1)]",8,3_SZTUWWX_谭女士霍先生
莲花山,"[(93, 3, 4), (96, 11, 12), (96, 18, 19)]",3,3_SZTUWWX_谭女士霍先生
莲花山公园,"[(94, 7, 9)]",1,3_SZTUWWX_谭女士霍先生
莲花村,"[(443, 3, 4), (560, 15, 16)]",2,3_SZTUWWX_谭女士霍先生
蛇口,"[(337, 0, 1), (337, 1, 2), (339, 6, 7), (339, 10, 11), (469, 21, 22), (612, 7, 8)]",6,3_SZTUWWX_谭女士霍先生
蛇口港,"[(469, 45, 46)]",1,3_SZTUWWX_谭女士霍先生
衡阳,"[(679, 17, 18), (681, 4, 5)]",2,3_SZTUWWX_谭女士霍先生
越南,"[(639, 21, 22)]",1,3_SZTUWWX_谭女士霍先生
车公庙,"[(211, 32, 33), (211, 34, 35), (213, 0, 1), (218, 0, 1), (219, 12, 13), (220, 4, 5), (226, 3, 4), (228, 17, 18), (361, 42, 43)]",9,3_SZTUWWX_谭女士霍先生
银湖,"[(119, 48, 49), (119, 50, 51), (203, 9, 10), (223, 19, 20)]",4,3_SZTUWWX_谭女士霍先生
银湖汽车站,"[(224, 10, 12)]",1,3_SZTUWWX_谭女士霍先生
长沙,"[(648, 15, 16), (663, 5, 6), (664, 3, 4), (665, 6, 7)]",4,3_SZTUWWX_谭女士霍先生
香港,"[(333, 34, 35), (469, 26, 27), (474, 6, 7)]",3,3_SZTUWWX_谭女士霍先生
黄冈,"[(261, 39, 40)]",1,3_SZTUWWX_谭女士霍先生
黄岗,"[(254, 3, 4)]",1,3_SZTUWWX_谭女士霍先生
黄岗口岸,"[(253, 9, 11)]",1,3_SZTUWWX_谭女士霍先生
龙岗,"[(118, 14, 15), (118, 40, 41)]",2,3_SZTUWWX_谭女士霍先生
龙岗区,"[(118, 17, 18)]",1,3_SZTUWWX_谭女士霍先生
