location_name,value,count,filename
深圳,"[(0, 5, 6), (0, 33, 34), (0, 42, 43), (2, 6, 7), (18, 17, 18), (42, 23, 24), (52, 20, 21), (52, 32, 33), (53, 17, 18), (53, 28, 29), (54, 4, 5), (55, 26, 27), (56, 54, 55), (60, 10, 11), (63, 10, 11), (64, 7, 8), (67, 27, 28), (69, 33, 34), (74, 12, 13), (77, 5, 6), (80, 18, 19), (100, 1, 2), (121, 30, 31), (123, 6, 7), (147, 14, 15), (165, 10, 11), (176, 5, 6), (200, 28, 29), (226, 11, 12), (230, 7, 8), (230, 39, 40), (236, 30, 31), (240, 20, 21), (245, 73, 74), (248, 11, 12), (248, 36, 37), (249, 24, 25), (250, 64, 65), (250, 73, 74), (253, 11, 12), (254, 5, 6), (257, 6, 7), (259, 55, 56), (266, 3, 4), (269, 3, 4), (270, 2, 3), (270, 42, 43), (270, 50, 51), (270, 74, 75), (271, 5, 6), (272, 59, 60), (272, 82, 83), (274, 12, 13), (275, 9, 10), (276, 1, 2), (276, 54, 55), (277, 27, 28), (278, 28, 29), (285, 9, 10), (285, 53, 54), (287, 1, 2), (290, 21, 22), (290, 71, 72), (307, 7, 8), (307, 16, 17), (307, 28, 29), (307, 34, 35), (308, 1, 2), (310, 15, 16), (311, 5, 6), (313, 3, 4), (315, 2, 3), (318, 46, 47), (321, 40, 41), (321, 45, 46), (324, 6, 7), (324, 14, 15), (329, 74, 75), (332, 11, 12), (332, 64, 65), (333, 33, 34), (336, 61, 62), (348, 4, 5), (349, 7, 8)]",84,7_SZUF_LT
深圳北,"[(257, 10, 11), (257, 22, 23)]",2,7_SZUF_LT
深圳市,"[(43, 5, 6)]",1,7_SZUF_LT
牌坊街,"[(158, 4, 5)]",1,7_SZUF_LT
登良,"[(350, 15, 16)]",1,7_SZUF_LT
登良站,"[(123, 42, 43)]",1,7_SZUF_LT
盐田,"[(56, 37, 38), (68, 18, 19), (73, 12, 13), (241, 68, 69), (335, 14, 15)]",5,7_SZUF_LT
石厦,"[(152, 13, 14)]",1,7_SZUF_LT
石厦站,"[(16, 27, 28)]",1,7_SZUF_LT
福田,"[(4, 24, 25), (7, 24, 25), (9, 11, 12), (37, 6, 7), (37, 9, 10), (48, 10, 11), (55, 37, 38), (57, 48, 49), (57, 64, 65), (58, 4, 5), (58, 16, 17), (58, 38, 39), (59, 1, 2), (61, 7, 8), (61, 31, 32), (61, 45, 46), (76, 13, 14), (76, 23, 24), (82, 61, 62), (123, 29, 30), (125, 11, 12), (132, 15, 16), (132, 32, 33), (138, 6, 7), (138, 13, 14), (138, 28, 29), (148, 24, 25), (216, 32, 33), (216, 65, 66), (241, 30, 31), (244, 3, 4), (254, 15, 16), (254, 18, 19), (254, 22, 23), (272, 47, 48), (347, 27, 28), (350, 13, 14)]",37,7_SZUF_LT
福田区,"[(6, 14, 15), (12, 4, 5), (28, 6, 7)]",3,7_SZUF_LT
红磡,"[(282, 19, 20), (347, 11, 12), (347, 14, 15)]",3,7_SZUF_LT
红磡站,"[(282, 33, 34)]",1,7_SZUF_LT
绍兴,"[(320, 1, 2), (320, 37, 38), (322, 9, 10)]",3,7_SZUF_LT
罗湖,"[(28, 10, 11), (55, 39, 40), (57, 17, 18), (57, 25, 26), (57, 50, 51), (57, 56, 57), (61, 15, 16), (61, 38, 39), (64, 5, 6), (133, 11, 12), (134, 3, 4), (134, 26, 27), (241, 32, 33), (244, 5, 6)]",14,7_SZUF_LT
羊城,"[(318, 30, 31)]",1,7_SZUF_LT
茂业,"[(37, 32, 33)]",1,7_SZUF_LT
落马洲,"[(347, 28, 29)]",1,7_SZUF_LT
西九龙,"[(254, 27, 28)]",1,7_SZUF_LT
西安,"[(319, 4, 5), (319, 17, 18)]",2,7_SZUF_LT
车公庙,"[(256, 2, 3)]",1,7_SZUF_LT
迪士尼乐园,"[(329, 12, 14)]",1,7_SZUF_LT
香港,"[(254, 26, 27), (267, 5, 6), (267, 18, 19), (268, 7, 8), (268, 47, 48), (281, 7, 8), (281, 12, 13), (285, 22, 23), (286, 13, 14), (286, 21, 22), (289, 12, 13), (328, 15, 16), (329, 7, 8), (346, 4, 5)]",14,7_SZUF_LT
高新园,"[(207, 25, 26), (208, 27, 28), (211, 11, 12), (296, 16, 17)]",4,7_SZUF_LT
龙华,"[(56, 42, 43), (65, 5, 6), (69, 0, 1), (241, 61, 62), (245, 4, 5), (245, 8, 9)]",6,7_SZUF_LT
龙岗,"[(56, 16, 17), (69, 8, 9), (241, 70, 71)]",3,7_SZUF_LT
