word,freq
罗湖区,5
罗湖区域,0
罗湖商城,0
罗湖国贸,1
罗湖地铁站,0
罗湖市,0
罗湖火车站,0
罗湖科学馆,1
罗湖站,1
罗湖老街,0
罗湖馆,0
罗瑞河,0
罗龙岗,0
羊城,0
美国,3
翠竹,0
翠竹站,0
翠竹路,0
翠荫路,0
老东门,0
老街,3
老街站,0
联通大厦,0
肇庆,0
花城,0
花山,0
英国,0
茂业,0
茶光,0
荃湾,0
草埔,0
草埔站,0
荔枝,0
荔枝公园,4
荣超,0
荣超大厦,0
荷坳,0
荷坳地铁站,0
莆田,1
莫斯科,0
莲塘,3
莲塘站,0
莲花,3
莲花北,1
莲花山,2
莲花山公园,0
莲花村,0
莲花西,0
莲花路,0
萧山国际机场,0
落马洲,0
葵涌,0
蒋村,0
蔡屋,0
蔡屋围,0
蛇口,1
蛇口港,0
蛇口站,0
蛇口自贸区,0
螺岭,0
街道,0
西丽,1
西丽湖,0
西丽站,1
西九龙,0
西乡,2
西北,0
西噢西丽,0
西安,0
西涌,0
西湖,0
西湖苑别墅,0
西环路,0
西藏,0
观湖,2
观澜,7
观澜汽车站,1
观澜湖,1
观澜湖生态园,1
观澜老街,0
观澜街道,0
观澜龙,0
解放路,0
谷歌,0
贝,0
贝丽南路,0
贵州,0
赛格广场,0
赣南,0
赣州,0
赤尾,0
赤尾站,0
赤湾,1
赤湾港,0
车公庙,24
车公庙地区,0
车公庙地铁站,0
车公庙站,1
过关,0
迪士尼乐园,0
通业业,0
通业大厦,0
通业花园,0
通新岭,0
郑州,0
重庆,1
金中环,1
金光华,0
金座,0
金桥花园,0
金田路,0
金稻田,0
金稻田路,0
金融,0
金鹏宾馆,0
金鹏酒店,0
釜山,0
钟书阁,0
铜锣湾,0
铜锣湾商场,0
银座,0
银湖,1
银湖山,0
锦龙地铁站,0
长岭,0
长岭东,0
长岭村,0
长岭陂,1
长春,3
长沙,2
长隆,0
长龙地铁站,0
阳台山,0
阳台山公园,0
阿里,0
雄安新区,1
雅宝,0
青岛,0
青海,0
韶关,0
香,0
香山,0
香梅北,0
香梅路,0
香港,27
香蜜公园,0
香蜜湖,2
香蜜湖地区,0
香蜜湖站,1
香蜜站,0
马峦山,0
马栏山,0
驻马店,0
高德,0
高新南,0
高新园,1
高新园站,0
高明,0
高桥,0
鸡公山,0
麒麟山庄,0
黄冈,2
黄冈山,0
黄岗,0
黄木岗,0
黄木岗站,0
黄浦江,0
黄港,0
黄竹村,0
黄贝岭,0
黄阁坑,0
黎光,0
龙光,1
龙光城,0
龙华,44
龙华北站,0
龙华区,1
龙华县,0
龙华地铁站,0
龙华大浪街道,1
龙华工业区,0
龙华布吉,1
龙华布吉街道,1
龙华文化中心,0
龙华新区,0
龙华汽车站,0
龙华站,0
龙华街道,0
龙华观澜,0
龙华观澜街道,1
龙城,0
龙城公园站,0
龙岗,56
龙岗cocopark,1
龙岗关,0
龙岗区,4
龙岗南岭花园,0
龙岗地区,0
龙岗大运城,0
龙岗大道,0
龙岩,0
龙平路,0
龙港,0
龙湖,1
龙胜,0
龙胜地铁站,0
龙胜站,0
龙门,0
龙龙华,0
龙龙岗,0
